lat,lon,genus,species,count
43.570431,-121.072194,Pinus,ponderosa,21
43.570695,-115.388679,Abies,lasiocarpa,16
43.570695,-115.388679,Pseudotsuga,menziesii,2
43.571921,-89.379055,Prunus,serotina,22
43.571921,-89.379055,Quercus,alba,35
43.573435,-72.098352,Acer,saccharum,7
43.573435,-72.098352,Fraxinus,americana,10
43.573435,-72.098352,Populus,balsamifera,1
43.574091,-75.450342,Populus,tremuloides,1
43.57482,-70.35642,Betula,populifolia,1
43.57482,-70.35642,Quercus,rubra,4
43.576194,-72.425878,Acer,saccharum,5
43.576194,-72.425878,Betula,alleghaniensis,1
43.576194,-72.425878,Carya,cordiformis,1
43.576194,-72.425878,Fagus,grandifolia,13
43.576194,-72.425878,Quercus,rubra,4
43.577181,-75.602589,Picea,rubens,1
43.577181,-75.602589,Betula,alleghaniensis,8
43.577181,-75.602589,Prunus,serotina,8
43.577803,-90.71936,Acer,saccharum,21
43.577803,-90.71936,Carya,cordiformis,2
43.577803,-90.71936,Carya,ovata,8
43.577803,-90.71936,Quercus,rubra,18
43.577803,-90.71936,Tilia,americana,12
43.577803,-90.71936,Ulmus,rubra,1
43.579245,-85.941418,Salix,bebbiana,3
43.580633,-84.731958,Fraxinus,pennsylvanica,6
43.580633,-84.731958,Quercus,bicolor,2
43.581219,-86.309589,Fagus,grandifolia,1
43.581219,-86.309589,Quercus,alba,3
43.581219,-86.309589,Quercus,rubra,1
43.58174,-87.930276,Betula,alleghaniensis,2
43.58174,-87.930276,Fraxinus,nigra,18
43.58174,-87.930276,Fraxinus,pennsylvanica,21
43.58174,-87.930276,Quercus,bicolor,11
43.582595,-71.922088,Abies,balsamea,3
43.582595,-71.922088,Picea,rubens,1
43.582595,-71.922088,Pinus,strobus,6
43.582595,-71.922088,Tsuga,canadensis,1
43.582595,-71.922088,Acer,rubrum,21
43.582595,-71.922088,Acer,saccharum,4
43.582595,-71.922088,Betula,papyrifera,9
43.582595,-71.922088,Fraxinus,americana,1
43.582595,-71.922088,Quercus,rubra,3
43.582637,-74.346303,Picea,rubens,1
43.582637,-74.346303,Acer,pensylvanicum,3
43.582637,-74.346303,Acer,saccharum,9
43.582637,-74.346303,Betula,alleghaniensis,8
43.582637,-74.346303,Betula,papyrifera,3
43.582637,-74.346303,Fagus,grandifolia,13
43.582708,-82.840083,Populus,tremuloides,18
43.583145,-91.326513,Carya,cordiformis,1
43.583145,-91.326513,Prunus,virginiana,1
43.585495,-122.219158,Abies,amabilis,7
43.585495,-122.219158,Pinus,monticola,1
43.585495,-122.219158,Pseudotsuga,menziesii,8
43.585495,-122.219158,Taxus,brevifolia,3
43.585495,-122.219158,Tsuga,heterophylla,9
43.585495,-122.219158,Tsuga,mertensiana,2
43.585781,-123.888679,Pseudotsuga,menziesii,30
43.585781,-123.888679,Tsuga,heterophylla,1
43.585781,-123.888679,Alnus,rubra,3
43.585991,-122.725551,Pseudotsuga,menziesii,31
43.585991,-122.725551,Tsuga,heterophylla,1
43.585991,-122.725551,Chrysolepis,chrysophylla,2
43.586015,-73.164129,Pinus,strobus,1
43.586015,-73.164129,Tsuga,canadensis,1
43.586015,-73.164129,Acer,saccharum,10
43.586015,-73.164129,Betula,papyrifera,2
43.586015,-73.164129,Carpinus,caroliniana,3
43.586015,-73.164129,Fraxinus,americana,1
43.586015,-73.164129,Ostrya,virginiana,7
43.586015,-73.164129,Quercus,rubra,2
43.586256,-82.663293,Crataegus,spp.,5
43.586256,-82.663293,Malus,spp.,1
43.586723,-74.674471,Picea,rubens,12
43.586723,-74.674471,Acer,pensylvanicum,2
43.586723,-74.674471,Acer,rubrum,11
43.586723,-74.674471,Betula,alleghaniensis,9
43.586723,-74.674471,Betula,papyrifera,1
43.586723,-74.674471,Fagus,grandifolia,1
43.587398,-74.861559,Abies,balsamea,1
43.587398,-74.861559,Picea,rubens,10
43.587398,-74.861559,Acer,rubrum,16
43.587398,-74.861559,Acer,saccharum,1
43.587398,-74.861559,Fagus,grandifolia,3
43.587398,-74.861559,Prunus,serotina,5
43.58832,-114.212836,Pinus,contorta,2
43.58832,-114.212836,Pseudotsuga,menziesii,4
43.58832,-114.212836,Populus,tremuloides,3
43.58867,-88.152676,Acer,negundo,8
43.58867,-88.152676,Fraxinus,pennsylvanica,4
43.590485,-85.435318,Acer,rubrum,34
43.595295,-88.072433,Acer,negundo,1
43.595295,-88.072433,Crataegus,spp.,2
43.595295,-88.072433,Fraxinus,pennsylvanica,11
43.595295,-88.072433,Ulmus,americana,3
43.595353,-71.633364,Pinus,strobus,2
43.595353,-71.633364,Tsuga,canadensis,15
43.595353,-71.633364,Acer,rubrum,18
43.595353,-71.633364,Betula,alleghaniensis,3
43.595353,-71.633364,Betula,papyrifera,1
43.595353,-71.633364,Fagus,grandifolia,6
43.595353,-71.633364,Quercus,rubra,11
43.600137,-84.371006,Quercus,ellipsoidalis,5
43.60049,-70.55544,Acer,saccharum,1
43.600836,-85.615362,Populus,tremuloides,2
43.600836,-85.615362,Sassafras,albidum,6
43.60084,-70.78157,Pinus,strobus,1
43.60084,-70.78157,Acer,rubrum,1
43.60084,-70.78157,Betula,papyrifera,7
43.60084,-70.78157,Betula,populifolia,6
43.60084,-70.78157,Populus,grandidentata,1
43.60084,-70.78157,Populus,tremuloides,27
43.60084,-70.78157,Prunus,pensylvanica,1
43.60084,-70.78157,Quercus,rubra,1
43.601595,-90.207891,Acer,saccharum,1
43.601595,-90.207891,Carya,ovata,5
43.601595,-90.207891,Quercus,rubra,6
43.601595,-90.207891,Ulmus,americana,1
43.601595,-90.207891,Ulmus,rubra,2
43.601621,-85.856787,Pinus,resinosa,64
43.601621,-85.856787,Quercus,velutina,1
43.60171,-89.977052,Populus,grandidentata,1
43.60171,-89.977052,Prunus,serotina,5
43.60171,-89.977052,Quercus,rubra,5
43.60171,-89.977052,Ulmus,rubra,2
43.602587,-87.984815,Fraxinus,americana,7
43.602587,-87.984815,Tilia,americana,4
43.604101,-101.190265,Juniperus,virginiana,11
43.604101,-101.190265,Fraxinus,pennsylvanica,6
43.605335,-74.504024,Picea,rubens,1
43.605335,-74.504024,Acer,pensylvanicum,4
43.605335,-74.504024,Acer,saccharum,4
43.605335,-74.504024,Betula,alleghaniensis,4
43.605335,-74.504024,Fagus,grandifolia,27
43.606317,-89.86156,Acer,rubrum,5
43.606317,-89.86156,Quercus,alba,2
43.606317,-89.86156,Quercus,rubra,2
43.607627,-121.911229,Abies,concolor,29
43.607627,-121.911229,Abies,grandis,13
43.607627,-121.911229,Abies,shastensis,1
43.607627,-121.911229,Pinus,contorta,10
43.607627,-121.911229,Pinus,ponderosa,17
43.608629,-72.61327,Abies,balsamea,2
43.608629,-72.61327,Picea,rubens,27
43.608629,-72.61327,Pinus,strobus,8
43.608629,-72.61327,Tsuga,canadensis,4
43.608629,-72.61327,Acer,rubrum,16
43.608629,-72.61327,Acer,saccharum,7
43.609795,-84.565278,Populus,grandidentata,1
43.613498,-73.650471,Pinus,strobus,2
43.613498,-73.650471,Tsuga,canadensis,1
43.613498,-73.650471,Acer,rubrum,1
43.613498,-73.650471,Acer,saccharum,1
43.613498,-73.650471,Betula,papyrifera,1
43.613498,-73.650471,Fagus,grandifolia,3
43.613498,-73.650471,Quercus,rubra,6
43.613553,-90.630975,Pinus,strobus,57
43.613553,-90.630975,Acer,rubrum,12
43.613553,-90.630975,Acer,saccharum,17
43.613553,-90.630975,Carya,cordiformis,6
43.613553,-90.630975,Quercus,macrocarpa,3
43.613553,-90.630975,Quercus,rubra,11
43.613553,-90.630975,Salix,nigra,5
43.613553,-90.630975,Tilia,americana,4
43.617374,-85.799012,Fagus,grandifolia,2
43.617374,-85.799012,Ostrya,virginiana,8
43.617374,-85.799012,Quercus,alba,6
43.617586,-75.433478,Abies,balsamea,18
43.617586,-75.433478,Picea,rubens,6
43.617586,-75.433478,Pinus,resinosa,1
43.617586,-75.433478,Pinus,strobus,1
43.617586,-75.433478,Tsuga,canadensis,2
43.617586,-75.433478,Betula,alleghaniensis,6
43.617586,-75.433478,Fagus,grandifolia,1
43.617586,-75.433478,Fraxinus,nigra,3
43.617586,-75.433478,Ulmus,americana,1
43.617658,-71.719437,Pinus,strobus,16
43.617658,-71.719437,Acer,saccharum,5
43.617658,-71.719437,Betula,papyrifera,2
43.617658,-71.719437,Betula,populifolia,2
43.617658,-71.719437,Fraxinus,americana,3
43.617658,-71.719437,Populus,balsamifera,2
43.617658,-71.719437,Populus,tremuloides,1
43.617658,-71.719437,Quercus,rubra,1
43.618669,-71.170432,Pinus,strobus,8
43.618669,-71.170432,Tsuga,canadensis,5
43.618669,-71.170432,Betula,papyrifera,3
43.622275,-74.265426,Abies,balsamea,3
43.622275,-74.265426,Picea,rubens,14
43.622275,-74.265426,Pinus,strobus,1
43.622275,-74.265426,Acer,pensylvanicum,1
43.622275,-74.265426,Acer,rubrum,8
43.622275,-74.265426,Acer,saccharum,1
43.622275,-74.265426,Betula,alleghaniensis,1
43.622275,-74.265426,Fagus,grandifolia,5
43.622275,-74.265426,Fraxinus,americana,1
43.623098,-92.21944,Juglans,nigra,1
43.623098,-92.21944,Ostrya,virginiana,4
43.623098,-92.21944,Quercus,alba,4
43.623098,-92.21944,Quercus,rubra,11
43.623098,-92.21944,Ulmus,americana,3
43.623098,-92.21944,Ulmus,rubra,2
43.623245,-103.635716,Pinus,ponderosa,29
43.623415,-72.276608,Pinus,strobus,2
43.623415,-72.276608,Tsuga,canadensis,2
43.623415,-72.276608,Acer,saccharum,4
43.623415,-72.276608,Betula,papyrifera,9
43.623415,-72.276608,Populus,grandidentata,1
43.623415,-72.276608,Populus,tremuloides,4
43.623415,-72.276608,Quercus,rubra,3
43.6246,-76.110912,Tsuga,canadensis,13
43.6246,-76.110912,Acer,rubrum,16
43.6246,-76.110912,Fraxinus,americana,2
43.6246,-76.110912,Populus,tremuloides,3
43.625217,-89.618092,Acer,rubrum,7
43.625217,-89.618092,Betula,papyrifera,1
43.625217,-89.618092,Carya,ovata,6
43.625217,-89.618092,Prunus,serotina,1
43.625217,-89.618092,Quercus,alba,3
43.625217,-89.618092,Quercus,ellipsoidalis,2
43.629126,-124.07367,Pseudotsuga,menziesii,38
43.629126,-124.07367,Umbellularia,californica,10
43.629527,-89.175805,Prunus,serotina,3
43.629527,-89.175805,Quercus,alba,3
43.629527,-89.175805,Quercus,velutina,3
43.629644,-75.182111,Abies,balsamea,3
43.629644,-75.182111,Larix,laricina,3
43.629644,-75.182111,Picea,rubens,17
43.629644,-75.182111,Acer,rubrum,32
43.630472,-89.25177,Acer,negundo,7
43.630472,-89.25177,Acer,rubrum,21
43.630472,-89.25177,Carya,ovata,11
43.630472,-89.25177,Prunus,serotina,3
43.630472,-89.25177,Quercus,alba,4
43.630472,-89.25177,Quercus,velutina,3
43.630472,-89.25177,Ulmus,americana,19
43.634307,-121.609421,Pinus,contorta,1
43.634307,-121.609421,Pinus,ponderosa,3
43.63431,-85.860281,Pinus,strobus,1
43.634487,-75.023768,Abies,balsamea,2
43.634487,-75.023768,Picea,rubens,8
43.634487,-75.023768,Acer,rubrum,17
43.634487,-75.023768,Betula,alleghaniensis,2
43.634487,-75.023768,Fagus,grandifolia,2
43.63518,-70.64147,Pinus,strobus,11
43.63518,-70.64147,Acer,rubrum,8
43.63518,-70.64147,Quercus,rubra,3
43.63518,-70.64147,Ulmus,americana,1
43.635505,-122.081384,Abies,amabilis,42
43.635505,-122.081384,Abies,lasiocarpa,2
43.635505,-122.081384,Picea,engelmannii,2
43.635505,-122.081384,Tsuga,mertensiana,5
43.636268,-122.558415,Pseudotsuga,menziesii,48
43.636268,-122.558415,Taxus,brevifolia,12
43.636268,-122.558415,Tsuga,heterophylla,6
43.636991,-91.204649,Fraxinus,americana,4
43.637076,-88.420326,Morus,rubra,1
43.637076,-88.420326,Prunus,serotina,13
43.637076,-88.420326,Quercus,macrocarpa,5
43.63789,-72.925635,Populus,balsamifera,1
43.639586,-71.106135,Betula,populifolia,1
43.639977,-74.077321,Acer,saccharum,15
43.639977,-74.077321,Fagus,grandifolia,14
43.64121,-70.89002,Pinus,strobus,2
43.64121,-70.89002,Acer,rubrum,5
43.64121,-70.89002,Fagus,grandifolia,1
43.64121,-70.89002,Quercus,alba,10
43.64121,-70.89002,Quercus,rubra,8
43.641956,-114.657315,Abies,lasiocarpa,3
43.643104,-115.301921,Pinus,ponderosa,5
43.643104,-115.301921,Pseudotsuga,menziesii,2
43.643729,-73.550491,Pinus,strobus,4
43.643729,-73.550491,Tsuga,canadensis,20
43.643729,-73.550491,Acer,saccharum,2
43.643729,-73.550491,Betula,alleghaniensis,1
43.643729,-73.550491,Betula,lenta,1
43.643729,-73.550491,Fraxinus,americana,2
43.643729,-73.550491,Quercus,prinus,1
43.643729,-73.550491,Quercus,rubra,1
43.643729,-73.550491,Tilia,americana,1
43.646219,-72.380707,Pinus,strobus,3
43.646219,-72.380707,Acer,pensylvanicum,2
43.646219,-72.380707,Acer,rubrum,5
43.646219,-72.380707,Acer,saccharum,4
43.646219,-72.380707,Betula,papyrifera,1
43.646219,-72.380707,Fagus,grandifolia,3
43.646219,-72.380707,Fraxinus,americana,5
43.646219,-72.380707,Ostrya,virginiana,2
43.646219,-72.380707,Populus,grandidentata,2
43.646219,-72.380707,Populus,tremuloides,3
43.646219,-72.380707,Quercus,rubra,4
43.647138,-71.867177,Abies,balsamea,2
43.647138,-71.867177,Picea,rubens,8
43.647138,-71.867177,Pinus,strobus,8
43.647138,-71.867177,Tsuga,canadensis,22
43.647138,-71.867177,Acer,pensylvanicum,2
43.647138,-71.867177,Betula,papyrifera,21
43.647138,-71.867177,Fagus,grandifolia,5
43.647138,-71.867177,Fraxinus,americana,2
43.647138,-71.867177,Populus,grandidentata,4
43.647389,-91.620481,Ostrya,virginiana,10
43.647389,-91.620481,Populus,deltoides,2
43.647389,-91.620481,Quercus,macrocarpa,1
43.647389,-91.620481,Robinia,pseudoacacia,11
43.647389,-91.620481,Tilia,americana,5
43.647389,-91.620481,Ulmus,americana,16
43.648606,-85.02912,Acer,rubrum,18
43.648606,-85.02912,Populus,grandidentata,10
43.649509,-75.393894,Acer,saccharum,5
43.649509,-75.393894,Ulmus,americana,1
43.650243,-86.096963,Betula,papyrifera,7
43.650243,-86.096963,Populus,grandidentata,5
43.652031,-85.389158,Pinus,resinosa,63
43.653104,-90.470456,Ostrya,virginiana,2
43.653104,-90.470456,Ulmus,americana,7
43.653104,-90.470456,Ulmus,rubra,1
43.656499,-90.692758,Carya,cordiformis,1
43.656499,-90.692758,Juglans,cinerea,1
43.656499,-90.692758,Malus,spp.,10
43.656499,-90.692758,Ostrya,virginiana,1
43.656499,-90.692758,Quercus,macrocarpa,2
43.657581,-115.83131,Pseudotsuga,menziesii,3
43.657581,-115.83131,Betula,occidentalis,2
43.657581,-115.83131,Populus,balsamifera,8
43.657855,-85.7152,Acer,rubrum,16
43.657855,-85.7152,Acer,saccharum,2
43.657855,-85.7152,Fraxinus,pennsylvanica,1
43.657855,-85.7152,Populus,grandidentata,13
43.657855,-85.7152,Populus,tremuloides,25
43.657855,-85.7152,Prunus,serotina,7
43.657855,-85.7152,Quercus,velutina,3
43.657899,-90.099237,Crataegus,crus-galli,1
43.657899,-90.099237,Fraxinus,pennsylvanica,6
43.657899,-90.099237,Ulmus,rubra,2
43.658652,-91.821424,Acer,saccharum,2
43.658652,-91.821424,Carya,cordiformis,3
43.658652,-91.821424,Juglans,nigra,3
43.658652,-91.821424,Ostrya,virginiana,3
43.658652,-91.821424,Tilia,americana,2
43.658652,-91.821424,Ulmus,rubra,1
43.659384,-103.515819,Pinus,ponderosa,54
43.659867,-115.449933,Pseudotsuga,menziesii,1
43.661871,-75.515507,Abies,balsamea,22
43.661871,-75.515507,Acer,pensylvanicum,1
43.661871,-75.515507,Acer,rubrum,11
43.661871,-75.515507,Acer,saccharum,7
43.661871,-75.515507,Betula,alleghaniensis,3
43.661871,-75.515507,Fagus,grandifolia,2
43.661871,-75.515507,Prunus,serotina,1
43.661871,-75.515507,Ulmus,americana,1
43.66193,-84.156021,Nyssa,sylvatica,1
43.662777,-89.447345,Populus,tremuloides,9
43.662777,-89.447345,Quercus,ellipsoidalis,10
43.662777,-89.447345,Quercus,macrocarpa,5
43.6634,-123.264975,Pseudotsuga,menziesii,7
43.6634,-123.264975,Thuja,plicata,3
43.6634,-123.264975,Acer,macrophyllum,1
43.6634,-123.264975,Alnus,rubra,8
43.664696,-73.293677,Pinus,strobus,7
43.664696,-73.293677,Tsuga,canadensis,44
43.664696,-73.293677,Acer,rubrum,11
43.664696,-73.293677,Betula,lenta,29
43.664696,-73.293677,Quercus,rubra,7
43.665744,-85.923761,Acer,saccharinum,2
43.665886,-103.329373,Pinus,ponderosa,19
43.667126,-111.372361,Abies,lasiocarpa,13
43.667126,-111.372361,Picea,engelmannii,2
43.667126,-111.372361,Pinus,contorta,18
43.667126,-111.372361,Pseudotsuga,menziesii,2
43.668119,-86.435715,Abies,balsamea,14
43.668119,-86.435715,Amelanchier,arborea,11
43.668365,-74.472363,Acer,saccharum,6
43.668365,-74.472363,Betula,alleghaniensis,3
43.668365,-74.472363,Fagus,grandifolia,12
43.668709,-84.537419,Acer,rubrum,33
43.668709,-84.537419,Populus,grandidentata,8
43.668709,-84.537419,Quercus,ellipsoidalis,17
43.669297,-120.929909,Pinus,contorta,16
43.669297,-120.929909,Pinus,ponderosa,10
43.66992,-84.680075,Malus,spp.,1
43.66992,-84.680075,Populus,grandidentata,3
43.66992,-84.680075,Quercus,alba,8
43.66992,-84.680075,Quercus,bicolor,1
43.66992,-84.680075,Quercus,macrocarpa,1
43.672323,-74.646721,Abies,balsamea,1
43.672323,-74.646721,Picea,rubens,13
43.672323,-74.646721,Acer,saccharum,5
43.672323,-74.646721,Betula,alleghaniensis,10
43.672323,-74.646721,Betula,papyrifera,2
43.672794,-121.272035,Pinus,contorta,29
43.675032,-72.234765,Pinus,strobus,6
43.675032,-72.234765,Tsuga,canadensis,11
43.675032,-72.234765,Acer,rubrum,13
43.675032,-72.234765,Acer,saccharum,12
43.675032,-72.234765,Fraxinus,americana,4
43.675032,-72.234765,Ostrya,virginiana,7
43.675032,-72.234765,Quercus,rubra,5
43.675032,-72.234765,Tilia,americana,3
43.676629,-75.726127,Acer,saccharum,5
43.676629,-75.726127,Betula,alleghaniensis,9
43.676629,-75.726127,Fagus,grandifolia,11
43.676629,-75.726127,Fraxinus,americana,1
43.678197,-90.019044,Acer,rubrum,13
43.678197,-90.019044,Acer,saccharum,23
43.678197,-90.019044,Carya,cordiformis,3
43.678197,-90.019044,Ostrya,virginiana,5
43.678197,-90.019044,Quercus,alba,9
43.678197,-90.019044,Ulmus,rubra,3
43.678199,-71.453629,Abies,balsamea,4
43.678199,-71.453629,Picea,rubens,8
43.678199,-71.453629,Betula,alleghaniensis,12
43.678199,-71.453629,Fraxinus,nigra,4
43.678199,-71.453629,Nyssa,sylvatica,1
43.679269,-91.349216,Carya,ovata,3
43.679269,-91.349216,Celtis,occidentalis,5
43.679269,-91.349216,Prunus,serotina,8
43.679269,-91.349216,Prunus,virginiana,1
43.679269,-91.349216,Quercus,rubra,18
43.679269,-91.349216,Ulmus,rubra,9
43.681274,-72.564072,Fraxinus,nigra,3
43.681612,-74.049137,Abies,balsamea,31
43.681612,-74.049137,Picea,rubens,4
43.681612,-74.049137,Betula,papyrifera,20
43.684049,-96.882513,Acer,negundo,4
43.684049,-96.882513,Acer,saccharinum,8
43.684049,-96.882513,Ulmus,pumila,1
43.685545,-89.753583,Pinus,strobus,3
43.685545,-89.753583,Prunus,serotina,1
43.685545,-89.753583,Quercus,velutina,9
43.686095,-72.934755,Picea,rubens,4
43.686095,-72.934755,Acer,pensylvanicum,5
43.686095,-72.934755,Acer,saccharum,4
43.686095,-72.934755,Betula,alleghaniensis,6
43.686095,-72.934755,Fagus,grandifolia,18
43.686095,-72.934755,Prunus,pensylvanica,8
43.686095,-72.934755,Prunus,serotina,1
43.687465,-122.950099,Pseudotsuga,menziesii,28
43.687465,-122.950099,Thuja,plicata,1
43.687465,-122.950099,Acer,macrophyllum,1
43.687562,-74.826258,Picea,rubens,3
43.687562,-74.826258,Acer,pensylvanicum,4
43.687562,-74.826258,Acer,rubrum,22
43.687562,-74.826258,Betula,alleghaniensis,2
43.687562,-74.826258,Fagus,grandifolia,29
43.688409,-71.056311,Abies,balsamea,10
43.688409,-71.056311,Pinus,rigida,3
43.688409,-71.056311,Pinus,strobus,3
43.688409,-71.056311,Prunus,serotina,9
43.69228,-74.971929,Abies,balsamea,14
43.69228,-74.971929,Larix,laricina,13
43.69228,-74.971929,Picea,rubens,16
43.69228,-74.971929,Tsuga,canadensis,1
43.69228,-74.971929,Acer,rubrum,5
43.69441,-73.857973,Tsuga,canadensis,8
43.69441,-73.857973,Acer,rubrum,1
43.69441,-73.857973,Acer,saccharum,11
43.69441,-73.857973,Betula,lenta,5
43.69441,-73.857973,Betula,papyrifera,1
43.69441,-73.857973,Fagus,grandifolia,10
43.69441,-73.857973,Fraxinus,americana,4
43.69441,-73.857973,Quercus,rubra,1
43.69441,-73.857973,Tilia,americana,1
43.69492,-70.66222,Betula,populifolia,3
43.69492,-70.66222,Fraxinus,americana,2
43.69492,-70.66222,Quercus,ilicifolia,1
43.695437,-72.734334,Acer,pensylvanicum,4
43.695437,-72.734334,Acer,rubrum,1
43.695437,-72.734334,Acer,saccharum,8
43.695437,-72.734334,Betula,alleghaniensis,2
43.695437,-72.734334,Fagus,grandifolia,9
43.695437,-72.734334,Fraxinus,americana,1
43.695437,-72.734334,Prunus,pensylvanica,4
43.695437,-72.734334,Prunus,serotina,1
43.69614,-114.826706,Abies,lasiocarpa,4
43.697535,-71.618005,Pinus,rigida,1
43.697535,-71.618005,Pinus,strobus,10
43.697535,-71.618005,Prunus,serotina,1
43.697535,-71.618005,Quercus,rubra,16
43.699683,-115.142805,Abies,lasiocarpa,2
43.700037,-121.436891,Pinus,contorta,28
43.700037,-121.436891,Pinus,ponderosa,15
43.702282,-89.620527,Acer,negundo,9
43.702282,-89.620527,Juglans,cinerea,1
43.702282,-89.620527,Prunus,serotina,4
43.702282,-89.620527,Ulmus,americana,13
43.702555,-75.915591,Acer,pensylvanicum,1
43.702555,-75.915591,Fraxinus,americana,1
43.704826,-75.152382,Abies,balsamea,13
43.704826,-75.152382,Picea,rubens,3
43.704826,-75.152382,Acer,rubrum,13
43.704826,-75.152382,Betula,alleghaniensis,17
43.705496,-118.746544,Juniperus,occidentalis,6
43.706172,-90.932894,Prunus,serotina,1
43.706172,-90.932894,Quercus,rubra,3
43.707121,-76.092299,Pinus,strobus,1
43.707121,-76.092299,Tsuga,canadensis,11
43.707121,-76.092299,Acer,rubrum,18
43.707121,-76.092299,Acer,saccharum,4
43.707121,-76.092299,Betula,alleghaniensis,1
43.707121,-76.092299,Prunus,serotina,4
43.707121,-76.092299,Ulmus,americana,1
43.70801,-103.629896,Pinus,ponderosa,24
